event_date,region,market_type,price_eur_mwh,volume_mwh,source_system,last_updated_ts
2026-05-07,WEST,BALANCING,89.58,924.9,MARKET_FEED_3,2026-05-07 00:00:00
2026-05-07,WEST,DAY_AHEAD,54.33,1052.2,MARKET_FEED_3,2026-05-07 00:05:00
2026-05-07,WEST,DAY_AHEAD,51.5,1876.2,MARKET_FEED_3,2026-05-07 00:10:00
2026-05-07,WEST,BALANCING,77.73,1447.5,MARKET_FEED_3,2026-05-07 00:15:00
2026-05-07,WEST,BALANCING,66.83,1571.3,MARKET_FEED_3,2026-05-07 00:20:00
2026-05-07,WEST,BALANCING,60.81,2148.3,MARKET_FEED_3,2026-05-07 00:25:00
2026-05-07,WEST,DAY_AHEAD,86.17,1906.6,MARKET_FEED_3,2026-05-07 00:30:00
2026-05-07,WEST,BALANCING,78.25,1165.5,MARKET_FEED_3,2026-05-07 00:35:00
2026-05-07,WEST,INTRADAY,88.29,1503.5,MARKET_FEED_3,2026-05-07 00:40:00
2026-05-07,WEST,INTRADAY,58.92,2040.3,MARKET_FEED_3,2026-05-07 00:45:00
2026-05-07,WEST,INTRADAY,60.61,1930.7,MARKET_FEED_3,2026-05-07 00:50:00
2026-05-07,WEST,INTRADAY,92.22,1967.6,MARKET_FEED_3,2026-05-07 00:55:00
2026-05-07,WEST,INTRADAY,39.03,2214.0,MARKET_FEED_3,2026-05-07 01:00:00
2026-05-07,WEST,DAY_AHEAD,60.91,2065.8,MARKET_FEED_3,2026-05-07 01:05:00
2026-05-07,WEST,INTRADAY,83.71,1745.8,MARKET_FEED_3,2026-05-07 01:10:00
2026-05-07,WEST,BALANCING,92.4,1754.9,MARKET_FEED_3,2026-05-07 01:15:00
2026-05-07,WEST,BALANCING,42.33,1401.1,MARKET_FEED_3,2026-05-07 01:20:00
2026-05-07,WEST,BALANCING,91.47,1519.0,MARKET_FEED_3,2026-05-07 01:25:00
2026-05-07,WEST,BALANCING,38.09,1289.0,MARKET_FEED_3,2026-05-07 01:30:00
2026-05-07,WEST,INTRADAY,56.1,1782.5,MARKET_FEED_3,2026-05-07 01:35:00
2026-05-07,WEST,DAY_AHEAD,44.28,1619.7,MARKET_FEED_3,2026-05-07 01:40:00
2026-05-07,WEST,DAY_AHEAD,56.01,1745.7,MARKET_FEED_3,2026-05-07 01:45:00
2026-05-07,WEST,DAY_AHEAD,80.76,1776.0,MARKET_FEED_3,2026-05-07 01:50:00
2026-05-07,WEST,INTRADAY,85.71,2456.7,MARKET_FEED_3,2026-05-07 01:55:00
2026-05-07,WEST,BALANCING,71.81,1892.6,MARKET_FEED_3,2026-05-07 02:00:00
2026-05-07,WEST,DAY_AHEAD,71.54,1918.3,MARKET_FEED_3,2026-05-07 02:05:00
2026-05-07,WEST,BALANCING,51.05,1106.7,MARKET_FEED_3,2026-05-07 02:10:00
2026-05-07,WEST,BALANCING,80.74,2366.6,MARKET_FEED_3,2026-05-07 02:15:00
2026-05-07,WEST,INTRADAY,35.37,2278.8,MARKET_FEED_3,2026-05-07 02:20:00
2026-05-07,WEST,BALANCING,74.44,918.3,MARKET_FEED_3,2026-05-07 02:25:00
2026-05-07,WEST,BALANCING,72.99,852.1,MARKET_FEED_3,2026-05-07 02:30:00
2026-05-07,WEST,BALANCING,66.83,1439.5,MARKET_FEED_3,2026-05-07 02:35:00
2026-05-07,WEST,INTRADAY,55.45,1429.1,MARKET_FEED_3,2026-05-07 02:40:00
2026-05-07,WEST,BALANCING,54.46,2400.4,MARKET_FEED_3,2026-05-07 02:45:00
2026-05-07,WEST,BALANCING,40.1,889.4,MARKET_FEED_3,2026-05-07 02:50:00
2026-05-07,WEST,DAY_AHEAD,80.27,884.6,MARKET_FEED_3,2026-05-07 02:55:00
2026-05-07,WEST,DAY_AHEAD,51.33,1925.3,MARKET_FEED_3,2026-05-07 03:00:00
2026-05-07,WEST,INTRADAY,71.42,1504.1,MARKET_FEED_3,2026-05-07 03:05:00
2026-05-07,WEST,DAY_AHEAD,80.3,993.5,MARKET_FEED_3,2026-05-07 03:10:00
2026-05-07,WEST,INTRADAY,41.65,1953.0,MARKET_FEED_3,2026-05-07 03:15:00
2026-05-07,WEST,BALANCING,64.2,1934.1,MARKET_FEED_3,2026-05-07 03:20:00
2026-05-07,WEST,DAY_AHEAD,48.23,2473.6,MARKET_FEED_3,2026-05-07 03:25:00
2026-05-07,WEST,DAY_AHEAD,35.46,1312.4,MARKET_FEED_3,2026-05-07 03:30:00
2026-05-07,WEST,DAY_AHEAD,81.04,2099.1,MARKET_FEED_3,2026-05-07 03:35:00
2026-05-07,WEST,INTRADAY,54.69,813.1,MARKET_FEED_3,2026-05-07 03:40:00
2026-05-07,WEST,BALANCING,60.84,1019.6,MARKET_FEED_3,2026-05-07 03:45:00
2026-05-07,WEST,BALANCING,77.22,1650.4,MARKET_FEED_3,2026-05-07 03:50:00
2026-05-07,WEST,BALANCING,83.37,922.5,MARKET_FEED_3,2026-05-07 03:55:00
2026-05-07,WEST,BALANCING,37.54,831.9,MARKET_FEED_3,2026-05-07 04:00:00
2026-05-07,WEST,DAY_AHEAD,86.73,1778.8,MARKET_FEED_3,2026-05-07 04:05:00
