event_date,region,market_type,price_eur_mwh,volume_mwh,source_system,last_updated_ts
2026-05-06,NORTH,BALANCING,80.87,1830.7,MARKET_FEED_3,2026-05-06 00:00:00
2026-05-06,NORTH,BALANCING,48.54,1688.4,MARKET_FEED_3,2026-05-06 00:05:00
2026-05-06,NORTH,INTRADAY,89.51,1305.5,MARKET_FEED_3,2026-05-06 00:10:00
2026-05-06,NORTH,BALANCING,94.4,1319.1,MARKET_FEED_3,2026-05-06 00:15:00
2026-05-06,NORTH,BALANCING,38.61,2432.2,MARKET_FEED_3,2026-05-06 00:20:00
2026-05-06,NORTH,DAY_AHEAD,91.86,1153.2,MARKET_FEED_3,2026-05-06 00:25:00
2026-05-06,NORTH,DAY_AHEAD,50.88,938.0,MARKET_FEED_3,2026-05-06 00:30:00
2026-05-06,NORTH,DAY_AHEAD,45.43,927.6,MARKET_FEED_3,2026-05-06 00:35:00
2026-05-06,NORTH,DAY_AHEAD,59.51,1971.9,MARKET_FEED_3,2026-05-06 00:40:00
2026-05-06,NORTH,INTRADAY,52.48,1193.5,MARKET_FEED_3,2026-05-06 00:45:00
2026-05-06,NORTH,BALANCING,51.96,2261.3,MARKET_FEED_3,2026-05-06 00:50:00
2026-05-06,NORTH,DAY_AHEAD,76.24,2370.6,MARKET_FEED_3,2026-05-06 00:55:00
2026-05-06,NORTH,BALANCING,70.39,2166.6,MARKET_FEED_3,2026-05-06 01:00:00
2026-05-06,NORTH,DAY_AHEAD,60.51,1725.8,MARKET_FEED_3,2026-05-06 01:05:00
2026-05-06,NORTH,BALANCING,43.94,1251.6,MARKET_FEED_3,2026-05-06 01:10:00
2026-05-06,NORTH,DAY_AHEAD,39.28,1082.1,MARKET_FEED_3,2026-05-06 01:15:00
2026-05-06,NORTH,INTRADAY,70.7,2201.2,MARKET_FEED_3,2026-05-06 01:20:00
2026-05-06,NORTH,INTRADAY,61.35,1596.8,MARKET_FEED_3,2026-05-06 01:25:00
2026-05-06,NORTH,INTRADAY,76.98,2402.5,MARKET_FEED_3,2026-05-06 01:30:00
2026-05-06,NORTH,BALANCING,67.4,1544.2,MARKET_FEED_3,2026-05-06 01:35:00
2026-05-06,NORTH,BALANCING,37.39,1534.4,MARKET_FEED_3,2026-05-06 01:40:00
2026-05-06,NORTH,INTRADAY,71.22,844.0,MARKET_FEED_3,2026-05-06 01:45:00
2026-05-06,NORTH,DAY_AHEAD,92.71,2221.1,MARKET_FEED_3,2026-05-06 01:50:00
2026-05-06,NORTH,BALANCING,70.23,835.3,MARKET_FEED_3,2026-05-06 01:55:00
2026-05-06,NORTH,BALANCING,84.29,1779.6,MARKET_FEED_3,2026-05-06 02:00:00
2026-05-06,NORTH,DAY_AHEAD,63.23,1907.6,MARKET_FEED_3,2026-05-06 02:05:00
2026-05-06,NORTH,INTRADAY,45.89,1795.1,MARKET_FEED_3,2026-05-06 02:10:00
2026-05-06,NORTH,BALANCING,83.85,2447.4,MARKET_FEED_3,2026-05-06 02:15:00
2026-05-06,NORTH,INTRADAY,55.88,1366.6,MARKET_FEED_3,2026-05-06 02:20:00
2026-05-06,NORTH,BALANCING,41.28,1073.4,MARKET_FEED_3,2026-05-06 02:25:00
2026-05-06,NORTH,INTRADAY,76.62,1290.0,MARKET_FEED_3,2026-05-06 02:30:00
2026-05-06,NORTH,INTRADAY,83.81,1735.2,MARKET_FEED_3,2026-05-06 02:35:00
2026-05-06,NORTH,INTRADAY,40.28,1229.1,MARKET_FEED_3,2026-05-06 02:40:00
2026-05-06,NORTH,DAY_AHEAD,93.21,1487.1,MARKET_FEED_3,2026-05-06 02:45:00
2026-05-06,NORTH,BALANCING,84.5,802.0,MARKET_FEED_3,2026-05-06 02:50:00
2026-05-06,NORTH,BALANCING,62.72,892.1,MARKET_FEED_3,2026-05-06 02:55:00
2026-05-06,NORTH,BALANCING,56.71,2086.0,MARKET_FEED_3,2026-05-06 03:00:00
2026-05-06,NORTH,BALANCING,61.52,887.7,MARKET_FEED_3,2026-05-06 03:05:00
2026-05-06,NORTH,INTRADAY,67.95,2377.0,MARKET_FEED_3,2026-05-06 03:10:00
2026-05-06,NORTH,INTRADAY,87.85,1624.0,MARKET_FEED_3,2026-05-06 03:15:00
2026-05-06,NORTH,DAY_AHEAD,93.39,1835.1,MARKET_FEED_3,2026-05-06 03:20:00
2026-05-06,NORTH,DAY_AHEAD,77.59,1328.3,MARKET_FEED_3,2026-05-06 03:25:00
2026-05-06,NORTH,DAY_AHEAD,68.14,958.5,MARKET_FEED_3,2026-05-06 03:30:00
2026-05-06,NORTH,DAY_AHEAD,62.69,999.7,MARKET_FEED_3,2026-05-06 03:35:00
2026-05-06,NORTH,DAY_AHEAD,64.9,2018.2,MARKET_FEED_3,2026-05-06 03:40:00
2026-05-06,NORTH,BALANCING,77.32,1506.3,MARKET_FEED_3,2026-05-06 03:45:00
2026-05-06,NORTH,INTRADAY,93.81,1214.3,MARKET_FEED_3,2026-05-06 03:50:00
2026-05-06,NORTH,BALANCING,43.68,1124.0,MARKET_FEED_3,2026-05-06 03:55:00
2026-05-06,NORTH,BALANCING,65.49,2294.9,MARKET_FEED_3,2026-05-06 04:00:00
2026-05-06,NORTH,DAY_AHEAD,51.57,2143.0,MARKET_FEED_3,2026-05-06 04:05:00
